n,p,k,temperature,humidity,ph,rainfall,label,label_enc
0.475022437,0.235609042,0.463119955,0.512862317,0.273097069,0.202974947,0.186344252,Tomato,5
0.641393061,0.187932172,0.299675966,0.916145178,0.918434972,0.527922417,0.720243617,Tomato,5
0.891392031,0.107708087,0.304897117,0.314394149,0.496209347,0.31022835,0.656899943,Tomato,5
0.239181815,0.409830297,0.283539122,0.241259743,0.520993023,0.755902555,0.459516463,Tomato,5
0.418272148,0.197774629,0.203670761,0.822434896,0.968985616,0.491992252,0.228027264,Tomato,5
0.777579163,0.232185193,0.376018003,0.60754089,0.36336908,0.706048852,0.789641059,Tomato,5
0.039761351,0.529543734,0.369951814,0.116699118,0.61076646,0.468835764,0.309763303,Tomato,5
0.868846797,0.043489439,0.375151784,0.439966136,0.78183678,0.41938554,0.984561043,Tomato,5
0.26438879,0.455361598,0.030061804,0.835747938,0.903627882,0.621045363,0.422732063,Tomato,5
0.848545854,0.360593384,0.424706227,0.200196223,0.469319334,0.360330641,0.659059908,Tomato,5
0.558990156,0.329893797,0.305035334,0.408599244,0.352896443,0.456393156,0.454270648,Tomato,5
0.50946358,0.34885411,0.314107276,0.688545058,0.90266393,0.517344954,0.393859132,Tomato,5
0.589754518,0.152813541,0.353752538,0.540120223,0.451796878,0.424269554,0.641392492,Tomato,5
0.58309559,0.526980181,0.258793462,0.404557952,0.934079948,0.44494253,0.122641683,Tomato,5
0.48174918,0.512216287,0.079866584,0.124339235,0.737659216,0.672918308,0.183487305,Tomato,5
0.743491065,0.093212623,0.050527735,0.253811778,0.861142177,0.155295647,0.26389917,Tomato,5
0.805256452,0.393205714,0.458135933,0.555905462,0.497016577,0.315101455,0.495438944,Tomato,5
0.533846969,0.400710119,0.038354419,0.704387639,0.590074543,0.431234222,0.851102401,Tomato,5
0.238946287,0.39124068,0.367630442,0.809155336,0.285020343,0.658854512,0.174023813,Tomato,5
0.385587922,0.415606882,0.291535646,0.105861093,0.924764161,0.480533224,0.411091939,Tomato,5
0.4388474,0.051703607,0.389911916,0.177982186,0.285258956,0.628786328,0.771995087,Tomato,5
0.746262038,0.061629271,0.058398633,0.675685141,0.321206794,0.416364917,0.400910053,Tomato,5
0.271661301,0.098871365,0.041952576,0.995805611,0.363667535,0.365589872,0.558412864,Tomato,5
0.622719982,0.453714116,0.124421687,0.420578155,0.821445128,0.653879014,0.04295516,Tomato,5
0.230995137,0.445012077,0.160950459,0.632348462,0.763646533,0.283325137,0.676971967,Tomato,5
0.033570653,0.017735847,0.079015936,0.538242073,0.324963425,0.393500077,0.047192966,Tomato,5
0.341734116,0.389484586,0.140821465,0.645084428,0.320686643,0.315417237,0.894681052,Tomato,5
0.291604112,0.525198826,0.327217835,0.416679342,0.532425184,0.331198255,0.743419301,Tomato,5
0.986235116,0.463212186,0.367529882,0.966127985,0.91447308,0.398917913,0.705527893,Tomato,5
0.232497232,0.29843416,0.362393404,0.547193227,0.513003342,0.767789189,0.225992356,Tomato,5
0.172501326,0.534623942,0.188042211,0.673098936,0.607623858,0.704378529,0.934437993,Tomato,5
0.27146988,0.191578395,0.281505972,0.447089527,0.258826432,0.256356867,0.279136251,Tomato,5
0.57541695,0.560924957,0.24063544,0.052447943,0.912871156,0.440536218,0.129141938,Tomato,5
0.250587308,0.101651438,0.069713952,0.28861275,0.224203681,0.575411053,0.688623144,Tomato,5
0.760485163,0.48011863,0.035915805,0.632595738,0.637325211,0.415256934,0.058835059,Tomato,5
0.764049366,0.112111183,0.363184039,0.230140051,0.541563706,0.351085263,0.061479154,Tomato,5
0.250289094,0.493049355,0.062843836,0.45080176,0.654079571,0.752979403,0.477619983,Tomato,5
0.504263309,0.355063957,0.275963219,0.732494642,0.943493016,0.693353618,0.539234891,Tomato,5
0.5290452,0.353746413,0.312467156,0.19529236,0.887633844,0.375950739,0.595294836,Tomato,5
0.194865732,0.002725064,0.45118413,0.487262222,0.380527056,0.558382165,0.3007771,Tomato,5
0.349634431,0.305112292,0.113125763,0.880164321,0.53360023,0.570949175,0.67177143,Tomato,5
0.642672039,0.138539262,0.081584336,0.348418618,0.599263778,0.689504327,0.483544088,Tomato,5
0.688326083,0.229859336,0.176414595,0.424668787,0.758705579,0.1622013,0.468226313,Tomato,5
0.090157909,0.542283261,0.197996427,0.464992493,0.853038181,0.236613528,0.414322805,Tomato,5
0.652011779,0.445676353,0.061425255,0.070397774,0.914269796,0.62791273,0.229446376,Tomato,5
0.41750058,0.03979761,0.046042579,0.897694481,0.642513847,0.554104977,0.559720973,Tomato,5
0.140593752,0.423884836,0.41481303,0.098322577,0.473132599,0.534450447,0.871798559,Tomato,5
0.927400588,0.266907287,0.448109753,0.102282669,0.598455788,0.525304187,0.706452394,Tomato,5
0.286605206,0.127270665,0.254286937,0.574242653,0.85629884,0.34184461,0.496631648,Tomato,5
0.46701134,0.012870408,0.282540151,0.045073418,0.439624195,0.306141645,0.990289297,Tomato,5
0.225550872,0.435966041,0.218216745,0.751399461,0.586321788,0.612693435,0.634178729,Tomato,5
0.77206674,0.198484948,0.361777464,0.411332177,0.332444138,0.577196936,0.604670039,Tomato,5
0.284407478,0.062076025,0.30480247,0.454963857,0.909754995,0.159684044,0.795612866,Tomato,5
0.480771394,0.040124148,0.318888192,0.449731227,0.30496927,0.330035145,0.158501803,Tomato,5
0.315670979,0.442237372,0.221065154,0.456303551,0.620152839,0.74976409,0.165504639,Tomato,5
0.991461586,0.430544457,0.077052749,0.067390983,0.311706324,0.203380022,0.42912823,Tomato,5
0.373706674,0.600759482,0.146717615,0.216337611,0.47704878,0.521004068,0.307970553,Tomato,5
0.49424318,0.01874178,0.271399516,0.905501484,0.42099597,0.552945046,0.961668394,Tomato,5
0.110604698,0.345025108,0.138787235,0.751143131,0.535242491,0.660235403,0.903344696,Tomato,5
0.885091736,0.331124988,0.131845801,0.32343839,0.969587159,0.361142503,0.890576816,Tomato,5
0.243761592,0.073125142,0.232830212,0.298555523,0.508260332,0.198983037,0.990992224,Tomato,5
0.752390387,0.119173734,0.203267502,0.555506538,0.556181031,0.716263157,0.793593706,Tomato,5
0.158859754,0.235204042,0.339186685,0.041435863,0.537740399,0.585774763,0.66751908,Tomato,5
0.790327411,0.592194492,0.027581885,0.589801819,0.727391298,0.492855045,0.423922406,Tomato,5
0.051692655,0.385724313,0.388266452,0.343068023,0.875734933,0.592584445,0.667756845,Tomato,5
0.154665282,0.129957291,0.212212868,0.371766668,0.249488749,0.266752259,0.485218118,Tomato,5
0.932690209,0.352599234,0.358917257,0.307495621,0.934522526,0.257406087,0.748662276,Tomato,5
0.767106237,0.03640317,0.363405643,0.934532452,0.611008017,0.321188788,0.727246513,Tomato,5
0.70782416,0.524482163,0.156973325,0.080537399,0.711905161,0.548770244,0.515508987,Tomato,5
0.929425134,0.423561709,0.192861827,0.2569894,0.852717905,0.197212459,0.697731803,Tomato,5
0.759829601,0.065696994,0.355309826,0.558206167,0.966239137,0.668839457,0.419267425,Tomato,5
0.515376879,0.578460696,0.066906513,0.440765259,0.562370474,0.378007565,0.73118178,Tomato,5
0.308688941,0.402959423,0.46750703,0.572718219,0.441663348,0.521421869,0.160239252,Tomato,5
0.458160657,0.599648301,0.079279533,0.665926746,0.217243301,0.259403181,0.190560492,Tomato,5
0.117893846,0.340099591,0.411098921,0.608609439,0.309884231,0.68365227,0.272315049,Tomato,5
0.06415323,0.276522321,0.100656584,0.797978824,0.506558833,0.687480417,0.233385301,Tomato,5
0.12364633,0.355835174,0.354914355,0.265702176,0.682970275,0.48446074,0.75140845,Tomato,5
0.934155695,0.222695847,0.225862953,0.461106064,0.774666852,0.570951436,0.218137882,Tomato,5
0.437937511,0.210648652,0.357276833,0.393462539,0.392230138,0.205227807,0.558658933,Tomato,5
0.307134977,0.388488977,0.376226231,0.846803323,0.989265358,0.726543288,0.718525676,Tomato,5
0.635663613,0.341635394,0.355798135,0.150766453,0.258578982,0.239721469,0.467420712,Tomato,5
0.300044118,0.13283249,0.251379107,0.891440532,0.891775264,0.208034831,0.598384691,Tomato,5
0.432312234,0.094692547,0.068639843,0.527472859,0.881296216,0.241028243,0.064693173,Tomato,5
0.412730983,0.130290603,0.46592674,0.467220719,0.368288619,0.594099941,0.743387871,Tomato,5
0.928944482,0.520395841,0.264890213,0.655286054,0.906445687,0.573613089,0.960715996,Tomato,5
0.374187479,0.075202568,0.226048641,0.398045102,0.909845643,0.171460296,0.868368694,Tomato,5
0.873253995,0.133313449,0.239436541,0.812943168,0.903634623,0.56054196,0.913283742,Tomato,5
0.645241953,0.219149631,0.2460958,0.803032541,0.609777404,0.399359942,0.974338052,Tomato,5
0.265116487,0.271753952,0.181414657,0.932375278,0.796252646,0.669345948,0.440437549,Tomato,5
0.206713075,0.046359519,0.278908123,0.667593989,0.671147471,0.719160735,0.105284274,Tomato,5
0.493092098,0.08907233,0.162808058,0.199393058,0.879228139,0.694207931,0.850056078,Tomato,5
0.994244455,0.179151217,0.057711348,0.836063732,0.332440179,0.300144738,0.737832236,Tomato,5
0.741795917,0.117952947,0.237527758,0.403512691,0.290529615,0.658395141,0.610884737,Tomato,5
0.819534735,0.214763084,0.14607518,0.553692741,0.356313671,0.351892396,0.307271038,Tomato,5
0.738096121,0.362473607,0.176282435,0.594572174,0.482048854,0.425823793,0.193080758,Tomato,5
0.576150995,0.55537424,0.294145682,0.884799958,0.356096836,0.691061552,0.387908368,Tomato,5
0.332843983,0.387612825,0.066801207,0.815760662,0.961830806,0.698969755,0.855722773,Tomato,5
0.383595629,0.258792924,0.193632485,0.906727255,0.276633676,0.290046139,0.764105294,Tomato,5
0.942311028,0.155708491,0.191754036,0.41997461,0.242949277,0.271187801,0.319954924,Tomato,5
0.533585656,0.257533479,0.074569847,0.654574003,0.908744402,0.363533047,0.439933793,Tomato,5
0.173151037,0.489172043,0.255273071,0.419761734,0.630252262,0.567583913,0.954767287,Tomato,5
0.56186259,0.058914875,0.351546413,0.767700682,0.881943759,0.603160107,0.390231929,Tomato,5
0.380364389,0.014094715,0.411227443,0.742653841,0.655939907,0.611995539,0.630362106,Tomato,5
0.679362797,0.420007356,0.257049451,0.803890584,0.45908132,0.563067572,0.581751929,Tomato,5
0.149545468,0.507731452,0.301250747,0.297183556,0.875765699,0.490300836,0.857966773,Tomato,5
0.438433709,0.268285225,0.130710268,0.203426116,0.239911542,0.506042167,0.582702957,Tomato,5
0.585174475,0.548217492,0.278469804,0.555840411,0.684268026,0.341256276,0.099340526,Tomato,5
0.641580987,0.013596529,0.052438285,0.284645261,0.667880442,0.45182197,0.631411265,Tomato,5
0.037487784,0.39849084,0.453494228,0.872164824,0.598894436,0.420346144,0.079682917,Tomato,5
0.087563439,0.194995796,0.424533375,0.791695357,0.320013498,0.263507291,0.054275968,Tomato,5
0.723454067,0.310620262,0.17027046,0.126405776,0.800946618,0.579568889,0.132944514,Tomato,5
0.932239481,0.44026238,0.299082268,0.133975339,0.532197348,0.624892524,0.621746254,Tomato,5
0.297707474,0.011791999,0.364720331,0.403090338,0.374643479,0.484970933,0.371006134,Tomato,5
0.376027809,0.170431321,0.376624703,0.631953932,0.746390948,0.326190172,0.096870646,Tomato,5
0.441491852,0.537192785,0.394207503,0.804040952,0.22857741,0.699047576,0.48796862,Tomato,5
0.733995155,0.253888492,0.043996338,0.958792568,0.374713518,0.362751449,0.335877248,Tomato,5
0.784705492,0.065678952,0.17271527,0.329637361,0.855680469,0.741686745,0.767545566,Tomato,5
0.727312849,0.088330444,0.285093724,0.695058422,0.909081243,0.404273504,0.521651666,Tomato,5
0.519526184,0.213176443,0.137392221,0.919263352,0.850735352,0.754152459,0.258925144,Tomato,5
0.420184768,0.224574818,0.326487787,0.848055491,0.629606558,0.643031404,0.28756708,Tomato,5
0.033384017,0.018108516,0.151949522,0.305292205,0.984509189,0.257572201,0.741564189,Tomato,5
0.825819235,0.434483147,0.204194699,0.38722839,0.730118454,0.185620982,0.301070138,Tomato,5
0.851562875,0.519815178,0.137917443,0.271185628,0.502670353,0.207265698,0.533582509,Tomato,5
0.440265052,0.228295365,0.12734822,0.300165994,0.634801596,0.732413246,0.979481869,Tomato,5
0.87918905,0.393303574,0.443609327,0.771389772,0.243214356,0.426951386,0.713552778,Tomato,5
0.377598756,0.101552231,0.303573078,0.344140328,0.223469044,0.283712225,0.950660016,Tomato,5
0.171715209,0.57736315,0.14300557,0.452064541,0.5119964,0.264096913,0.637436134,Tomato,5
0.29757944,0.261540645,0.275811862,0.461148838,0.407057566,0.536590644,0.97440108,Tomato,5
0.245677809,0.106889912,0.367621572,0.703894431,0.515680477,0.505688751,0.715088889,Tomato,5
0.749222218,0.50173503,0.042539188,0.671444799,0.802936682,0.689249296,0.428488912,Tomato,5
0.569600544,0.298224683,0.408462933,0.356906769,0.605660557,0.493561252,0.598018607,Tomato,5
0.628432222,0.587440355,0.153237805,0.225638411,0.500267165,0.178577919,0.913263782,Tomato,5
0.902664092,0.514560036,0.16103509,0.947851135,0.718130679,0.671155356,0.599267441,Tomato,5
0.650229195,0.340581018,0.246819458,0.211759477,0.946537818,0.157280656,0.040491173,Tomato,5
0.916531919,0.213272752,0.273396428,0.875518635,0.620397953,0.724591515,0.555788891,Tomato,5
0.678832007,0.527763929,0.333338186,0.598910235,0.928307335,0.214533114,0.752960671,Tomato,5
0.688036008,0.121495574,0.349685366,0.847964207,0.997843235,0.249903412,0.961486239,Tomato,5
0.680102589,0.253579879,0.377991062,0.696917254,0.623961707,0.699297008,0.480433795,Tomato,5
0.400004296,0.365910235,0.092706869,0.708381108,0.37947667,0.702811682,0.215614624,Tomato,5
0.181460321,0.125558909,0.163349113,0.703546942,0.417423421,0.515902934,0.437420635,Tomato,5
0.872886923,0.34843732,0.077575262,0.597764096,0.920861669,0.181100895,0.383683298,Tomato,5
0.208772815,0.544750898,0.256381902,0.867010169,0.871213131,0.535126849,0.712462366,Tomato,5
0.457046555,0.100629947,0.467972158,0.710886601,0.994747239,0.712281778,0.480086796,Tomato,5
0.116160224,0.287655396,0.105045568,0.116266958,0.531900061,0.686615262,0.748926664,Tomato,5
0.153431955,0.460895105,0.424756124,0.373336402,0.342083227,0.58557787,0.123691687,Tomato,5
0.558782795,0.16844988,0.253999888,0.458605139,0.62639874,0.458289471,0.486571606,Tomato,5
0.783294898,0.411212007,0.414286693,0.178078565,0.660137163,0.586085558,0.360646353,Tomato,5
0.305547362,0.349150911,0.354586175,0.73825832,0.411169621,0.201608833,0.692104335,Tomato,5
0.165383195,0.529977215,0.381029125,0.097825005,0.521502136,0.207399995,0.058983053,Tomato,5
0.963358161,0.07538899,0.098819283,0.8769781,0.576410432,0.373244658,0.673641324,Tomato,5
0.549814876,0.596801112,0.238136197,0.379373948,0.465999266,0.174608948,0.142441102,Tomato,5
0.869529645,0.405439807,0.454917531,0.480646412,0.8761054,0.432596505,0.471719248,Tomato,5
0.16490281,0.13997396,0.296514367,0.294886847,0.717510867,0.35097258,0.076694866,Tomato,5
0.578495156,0.543062106,0.030000965,0.624265925,0.945672551,0.315364259,0.049592167,Tomato,5
0.096516243,0.558863599,0.194590207,0.777216756,0.549086132,0.174080215,0.685241527,Tomato,5
0.832891128,0.225934382,0.176587565,0.961943609,0.718573927,0.500495129,0.637991839,Tomato,5
0.709287864,0.087577587,0.42664857,0.775851411,0.947551814,0.420500743,0.323033924,Tomato,5
0.260934393,0.039763481,0.440716497,0.901187939,0.876996409,0.361239506,0.33793201,Tomato,5
0.304758684,0.048434499,0.194149044,0.577135402,0.704187409,0.579143289,0.66400409,Tomato,5
0.384215562,0.401999333,0.147018229,0.679157761,0.362287203,0.69482189,0.078473421,Tomato,5
0.1464436,0.272711324,0.175484086,0.669970062,0.875198567,0.178096766,0.0899274,Tomato,5
0.271429357,0.50790388,0.3529823,0.593535033,0.699945869,0.466707275,0.651911762,Tomato,5
0.726021745,0.510650441,0.086235732,0.812426033,0.584107907,0.406746769,0.327074485,Tomato,5
0.359230675,0.204589071,0.096500054,0.938627961,0.437306785,0.452373713,0.407548055,Tomato,5
0.357532743,0.266736302,0.306411417,0.649523435,0.252407609,0.7475726,0.697178257,Tomato,5
0.366257915,0.518564836,0.078894773,0.528903026,0.686877514,0.567165584,0.432896657,Tomato,5
0.378346876,0.363093593,0.164678723,0.20286824,0.91919582,0.181249824,0.39754791,Tomato,5
0.247544514,0.406089485,0.453282664,0.994781307,0.306251611,0.456961406,0.131910938,Tomato,5
0.430558833,0.552710925,0.272182811,0.169480531,0.952283942,0.251995219,0.705157523,Tomato,5
0.259282676,0.420412104,0.46403473,0.601619732,0.219439554,0.326974744,0.738464395,Tomato,5
0.612254285,0.085012217,0.295691496,0.595781381,0.879987834,0.537351209,0.927493337,Tomato,5
0.754488068,0.209155472,0.462538606,0.312462641,0.214156128,0.2276664,0.429772878,Tomato,5
0.838647403,0.120779874,0.166539285,0.167559034,0.772196175,0.28044912,0.323516934,Tomato,5
0.916688125,0.595685831,0.181427251,0.693159112,0.753579165,0.548944472,0.354255021,Tomato,5
0.696504788,0.263188513,0.198863712,0.477001708,0.908055477,0.614276041,0.24141648,Tomato,5
0.996028061,0.500434021,0.261852425,0.279448293,0.387723622,0.353906275,0.284885979,Tomato,5
0.588403698,0.092255512,0.171565169,0.090704247,0.964855534,0.703791143,0.809959525,Tomato,5
0.530293379,0.102063419,0.098071848,0.707763916,0.631582848,0.377685072,0.735829713,Tomato,5
0.220379702,0.257354625,0.37623825,0.50679527,0.734191802,0.616887455,0.220572993,Tomato,5
0.789798788,0.018572117,0.087268714,0.255116906,0.648985253,0.23226972,0.970810495,Tomato,5
0.559653186,0.289104209,0.132862536,0.564002552,0.919020992,0.195731911,0.056179078,Tomato,5
0.46512521,0.444111792,0.318246466,0.161057708,0.607047071,0.200649846,0.340950477,Tomato,5
0.857647413,0.563666184,0.11404785,0.946474861,0.37558168,0.520466597,0.827538329,Tomato,5
0.929973648,0.043348629,0.12729953,0.882053944,0.804518346,0.248848151,0.588787192,Tomato,5
0.235029509,0.050013168,0.153508891,0.424208749,0.473383629,0.551274422,0.719274725,Tomato,5
0.895009317,0.186541683,0.129002527,0.512191227,0.969113106,0.306651228,0.97859559,Tomato,5
0.498974098,0.12636463,0.398410905,0.105106736,0.893874681,0.521092664,0.281150228,Tomato,5
0.606518073,0.090346624,0.169647361,0.651082829,0.227134365,0.74090789,0.947018123,Tomato,5
0.607550405,0.521898909,0.363247675,0.499134823,0.625278651,0.549025514,0.516643341,Tomato,5
0.841663293,0.090306114,0.375745312,0.636495648,0.660031158,0.615807486,0.710738312,Tomato,5
0.549145357,0.353659253,0.461121485,0.364735307,0.897986178,0.31771315,0.742192161,Tomato,5
0.889263299,0.452485352,0.094856901,0.958760878,0.802597555,0.316277765,0.866841058,Tomato,5
0.534310565,0.275513304,0.344140755,0.201423389,0.633408894,0.327259742,0.969571416,Tomato,5
0.944175557,0.556429948,0.209604354,0.629127933,0.594559384,0.695462286,0.974927156,Tomato,5
0.280280049,0.356380766,0.387153031,0.555386274,0.285231097,0.571643423,0.802394112,Tomato,5
0.812105323,0.288629426,0.045210652,0.214725837,0.480397198,0.406902972,0.440077191,Tomato,5
0.943658363,0.031200508,0.080310172,0.306997157,0.323399111,0.598659382,0.137980787,Tomato,5
0.450336331,0.362747082,0.438416046,0.872645699,0.990326423,0.691378207,0.664905174,Tomato,5
0.956907782,0.344406912,0.443696228,0.552157041,0.537050108,0.202757012,0.652287433,Tomato,5
0.105546302,0.159903384,0.352066227,0.353847565,0.427671415,0.579766828,0.887313644,Tomato,5
0.573669902,0.207127601,0.350428616,0.084251714,0.288786075,0.675470812,0.257522127,Tomato,5
0.586293519,0.318304065,0.324648769,0.825854345,0.390031939,0.254303829,0.996717136,Tomato,5
0.177200734,0.029912233,0.147062874,0.294463912,0.7609491,0.185504688,0.497322755,Tomato,5
0.646219653,0.141171764,0.158193716,0.111079705,0.283404512,0.277835377,0.136454573,Tomato,5
0.362271613,0.332863745,0.434678839,0.848780466,0.502123352,0.747995771,0.521335964,Tomato,5
0.801880541,0.271067581,0.410656721,0.303840194,0.699679359,0.508041848,0.46668842,Tomato,5
0.599483861,0.26499575,0.415063219,0.614368646,0.572117033,0.639976979,0.986751377,Tomato,5
0.156779438,0.140312312,0.231844002,0.396314261,0.86551045,0.279283101,0.108795352,Tomato,5
0.760531895,0.583361301,0.405659601,0.694438713,0.78095318,0.240524449,0.644197536,Tomato,5
0.865287107,0.119172999,0.139682658,0.409550271,0.827332833,0.718987472,0.331456042,Tomato,5
0.808110036,0.599698007,0.385476926,0.302480618,0.246188372,0.721682222,0.895573067,Tomato,5
0.205643165,0.073386389,0.055132436,0.832721871,0.975338148,0.186120459,0.181816174,Tomato,5
0.990701365,0.037191284,0.194388307,0.652093641,0.443793962,0.369985761,0.413431985,Tomato,5
0.853701971,0.602073986,0.419479134,0.730298615,0.24015939,0.745121386,0.964382642,Tomato,5
0.393965283,0.085704903,0.285192822,0.72013119,0.925183323,0.454907171,0.082209579,Tomato,5
0.21459822,0.320366784,0.446298604,0.815698629,0.596963185,0.530649812,0.896025349,Tomato,5
0.536180101,0.329014123,0.082697447,0.340503118,0.986997621,0.284325023,0.821483011,Tomato,5
0.802292349,0.366339821,0.100738256,0.250500239,0.93518052,0.253360952,0.862677557,Tomato,5
0.7371091,0.061480761,0.04084456,0.76581835,0.964751957,0.358521874,0.695938797,Tomato,5
0.666653385,0.544548461,0.081768438,0.378987797,0.602090492,0.750410809,0.329709891,Tomato,5
0.122250999,0.02710704,0.154071062,0.182854067,0.863172659,0.476814714,0.730917021,Tomato,5
0.044118165,0.503898857,0.094347909,0.239882646,0.878659885,0.233532378,0.490715596,Tomato,5
0.767493874,0.33617007,0.392310366,0.639075432,0.365341802,0.165207517,0.744273176,Tomato,5
0.918392323,0.391943388,0.343791265,0.715180854,0.888324806,0.323654346,0.302788712,Tomato,5
0.483657362,0.142460059,0.423037154,0.414733217,0.268707924,0.268330196,0.362267931,Tomato,5
0.968691281,0.348229785,0.388258886,0.427983407,0.875128513,0.683480036,0.164803667,Tomato,5
0.604861361,0.465460416,0.226516922,0.726497136,0.362598576,0.583797468,0.631484374,Tomato,5
0.278734841,0.435613675,0.129476734,0.898090644,0.965191194,0.767989871,0.107370406,Tomato,5
0.046408031,0.146353867,0.261941574,0.125991198,0.713196443,0.506413582,0.298793409,Tomato,5
0.344799943,0.053389576,0.294353416,0.40167547,0.261286198,0.742824081,0.328662165,Tomato,5
0.701349355,0.340877981,0.161732801,0.775100344,0.558700984,0.401700056,0.10980133,Tomato,5
0.747778135,0.505146401,0.391197319,0.812186572,0.490891247,0.4915405,0.745299078,Tomato,5
0.620307204,0.33088984,0.119607535,0.71682655,0.268195964,0.347565649,0.205405893,Tomato,5
0.066929535,0.126521262,0.471682075,0.100223124,0.921409149,0.233801818,0.771340779,Tomato,5
0.144768259,0.443759047,0.309539691,0.060497935,0.503672053,0.189796632,0.204663584,Tomato,5
0.120586514,0.443436306,0.372276329,0.957339017,0.9913013,0.63674847,0.872532067,Tomato,5
0.519005556,0.096375201,0.380468895,0.971349353,0.321166077,0.567636678,0.20379101,Tomato,5
0.127744232,0.333790519,0.376713961,0.933271323,0.798948462,0.1685365,0.370751884,Tomato,5
0.454141536,0.584717775,0.200593281,0.426040839,0.833947333,0.44580779,0.311044532,Tomato,5
0.651483759,0.110550656,0.186509079,0.829352885,0.690232945,0.742711931,0.361227777,Tomato,5
0.350685589,0.214409131,0.142287616,0.213093319,0.977457304,0.457350068,0.34051628,Tomato,5
0.272039587,0.411798043,0.28061727,0.451923555,0.594098154,0.307473785,0.696034646,Tomato,5
0.181058935,0.150058854,0.091842364,0.839409959,0.868558886,0.716977359,0.82233411,Tomato,5
0.658020181,0.55121419,0.406696778,0.587181216,0.953482429,0.765573632,0.446255812,Tomato,5
0.683788267,0.145117114,0.257306383,0.908354313,0.835527923,0.240607803,0.099127429,Tomato,5
0.49111614,0.41434241,0.424194207,0.317502057,0.773104079,0.292641219,0.695317992,Tomato,5
0.779144738,0.399687731,0.431991527,0.185383894,0.783700062,0.375345856,0.982120954,Tomato,5
0.310170312,0.116860387,0.468449785,0.524617663,0.751086476,0.692096592,0.599278011,Tomato,5
0.358273423,0.588756067,0.433347781,0.241395227,0.227144985,0.167127749,0.674016324,Tomato,5
0.071310192,0.212414839,0.150927324,0.755349321,0.805484837,0.703770117,0.191402242,Tomato,5
0.503193813,0.021865678,0.157912378,0.608013181,0.932463808,0.192465831,0.58133679,Tomato,5
0.130301773,0.296503688,0.458566823,0.635240206,0.675164845,0.265154249,0.544358849,Tomato,5
0.554713891,0.494944383,0.027959059,0.252600849,0.372155224,0.45986386,0.999861747,Tomato,5
0.321320975,0.151084546,0.359516293,0.382322691,0.729061803,0.449094175,0.987355783,Tomato,5
0.501418391,0.322869079,0.042026883,0.429892312,0.787229865,0.641512479,0.554182445,Tomato,5
0.942325151,0.412066625,0.3596011,0.052935992,1,0.712102628,0.211788498,Tomato,5
0.100742111,0.082071264,0.333151237,0.976133716,0.86185894,0.247092518,0.925696642,Tomato,5
0.068197758,0.411701833,0.042678856,0.599256737,0.369679893,0.346339409,0.587777003,Tomato,5
0.590858387,0.066547428,0.205953032,0.723390359,0.529293433,0.526088572,0.604631796,Tomato,5
0.407229202,0.060820931,0.155002915,0.939911594,0.357315021,0.503666834,0.841794047,Tomato,5
0.665197023,0.585088205,0.458740436,0.274967595,0.654458446,0.760758541,0.757891284,Tomato,5
0.276317326,0.291456841,0.252929676,0.573034262,0.311886431,0.494556671,0.418506878,Tomato,5
0.823935698,0.432193901,0.114018526,0.261190811,0.793397847,0.671334068,0.111739272,Tomato,5
0.394461659,0.11268154,0.297748999,0.271707226,0.288642614,0.607667227,0.584190927,Tomato,5
0.108077574,0.534185643,0.383160828,0.281893213,0.304445051,0.356464523,0.369456967,Tomato,5
0.887550002,0.442872918,0.163210339,0.398804398,0.862055525,0.765416248,0.476990372,Tomato,5
0.770886349,0.44789937,0.074985824,0.545661355,0.272250034,0.646806332,0.771922937,Tomato,5
0.47003318,0.230787672,0.28813821,0.296130677,0.242787407,0.198225545,0.095057426,Tomato,5
0.166360021,0.602884199,0.419113558,0.592387263,0.850679749,0.262162871,0.647038329,Tomato,5
0.669968634,0.564650991,0.127784923,0.033684264,0.988738611,0.195518969,0.555341046,Tomato,5
0.618933774,0.271609626,0.065818643,0.417268684,0.744736944,0.575573489,0.612383315,Tomato,5
0.717443283,0.59726553,0.348926408,0.081053811,0.361746624,0.60485021,0.112440462,Tomato,5
0.17002298,0.192216087,0.057225118,0.067994769,0.620064307,0.701761201,0.83006213,Tomato,5
0.366615128,0.039136088,0.13586048,0.781421966,0.200015469,0.63885598,0.453556981,Tomato,5
0.994043072,0.253991666,0.163523533,0.706554276,0.942178573,0.717056831,0.059932617,Tomato,5
0.704734688,0.102337972,0.325786132,0.597416755,0.793762553,0.623979133,0.648269246,Tomato,5
0.167804753,0.489039813,0.399972914,0.592947303,0.586704866,0.624493351,0.487746882,Tomato,5
0.470206524,0.020293072,0.072124798,0.921890843,0.362513136,0.522334868,0.980332757,Tomato,5
0.601023019,0.439000821,0.362296045,0.387018304,0.691696931,0.699465595,0.545583693,Tomato,5
0.123217433,0.123275478,0.439269808,0.567022021,0.688894761,0.381560167,0.647273033,Tomato,5
0.505305345,0.271075568,0.449201832,0.129171864,0.918747034,0.437987307,0.321957607,Tomato,5
0.541400035,0.181748895,0.440309425,0.405453145,0.715919984,0.661137823,0.039160603,Tomato,5
0.413144141,0.470160835,0.295018128,0.995249549,0.411680306,0.51052012,0.904192556,Tomato,5
0.847572738,0.010562749,0.162324081,0.785133201,0.837123435,0.538376045,0.400745612,Tomato,5
0.192009973,0.514992302,0.213456396,0.247540461,0.319968189,0.206511633,0.589891474,Tomato,5
